pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
FBP009,FISH- GOLDEN POMFRET 200/300GM 10KG/CTNS,170.0,-0.19,-1.0,2023-03-01 - 2023-09-15,2023-09-14,6.2,6.0,2023-03-01 - 2023-09-15,2023-09-14,6.8,7.0,6.4,6.4,2790.0,7380.0,1230.0,-36963.8
FBP009-02,FISH- GOLDEN POMFRET 150/200GM CLEAN & GUTTER 10KG/CTNS,0.0,0.08,0.5,2021-09-01 - 2023-09-15,2022-12-01,6.3,5.5,2021-09-01 - 2023-09-15,2022-12-01,6.5,6.5,6.0,6.0,260.0,560.0,93.33,285.0
FBP009-04,FISH- GOLDEN POMFRET 200/300GM **WHOLE ROUND**10KG/CTNS,50.0,0.18,1.2,2023-03-01 - 2023-09-15,2023-08-24,5.6,5.6,2023-03-01 - 2023-09-15,2023-08-26,6.8,6.8,6.8,6.8,100.0,50.0,8.33,60.0
FBP009-1,FISH- GOLDEN POMFRET 300/400GM 10KG/CTNS,80.0,0.02,0.1,2023-03-01 - 2023-09-15,2023-08-15,6.5,6.0,2023-03-01 - 2023-09-15,2023-08-24,6.8,7.5,6.3,6.2,3000.0,36910.0,6151.67,6053.8
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,3856.06,0.43,2.37,2021-09-01 - 2023-09-15,2022-07-01,3.13,3.13,2023-03-01 - 2023-09-15,2023-09-14,5.9,8.2,7.0,3.3,7550.0,17616.96,2936.16,52677.25
FBP010-02,FISH- SILVER POMFRET 100/200 (WHOLE ROUND)**PCS,0.0,1.0,0.5,,,,,2023-03-01 - 2023-09-15,2023-07-22,0.5,0.5,0.5,0.5,,4000.0,666.67,2000.0
FCF002,FISH- COD FILLET PORTION 200/300GM 10X1KG/CTNS,0.0,0.34,22.0,,,,,2021-09-01 - 2023-09-15,2022-07-23,65.0,65.0,65.0,65.0,,7.2,1.2,158.4
FCF002-02,FISH- COD FILLET PORTION 200/300GM **PCS,0.0,0.25,4.0,,,,,2021-09-01 - 2023-09-15,2021-11-16,16.0,16.0,16.0,13.8,,22.0,3.67,61.6
FCF003,FISH- COD STEAK 1.1-1.3kg 20KG/CTNS,0.0,0.08,3.0,2021-09-01 - 2023-09-15,2021-10-28,33.0,33.0,2021-09-01 - 2023-09-15,2021-12-27,36.5,40.0,36.0,33.0,200.0,614.47,102.41,1210.0
FCH001,FISH CHIP GREEN 500gmX20pkt,0.0,0.02,0.05,,,,,2021-09-01 - 2023-09-15,2022-10-27,3.0,3.5,3.0,3.0,,934.0,155.67,130.7
FCH002,FISH CHIP RED 500gmX20pkt,1289.0,0.0,0.0,2023-03-01 - 2023-09-15,2023-08-28,2.9,2.9,2023-03-01 - 2023-09-15,2023-09-14,3.5,3.8,3.1,3.0,4400.0,77012.0,12835.33,-2984.7
FCH003,FISH N CHIP 12X1KG/CTNS,12.0,-0.06,-0.6,2023-03-01 - 2023-09-15,2023-06-15,10.8,10.8,2023-03-01 - 2023-09-15,2023-06-15,11.0,11.0,11.0,11.0,36.0,2328.0,388.0,-11992.4
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 15kg/ctns,0.0,0.04,0.8,2023-03-01 - 2023-09-15,2023-06-28,17.8,17.7,2023-03-01 - 2023-09-15,2023-07-24,21.5,28.0,21.5,18.0,3000.0,23914.32,3985.72,340065.11
FCS001-01,FISH- CHILEAN SALMON FILLET SKIN-ON 3-5LB/PCS 15kg/ctns,501.47,0.18,3.54,2023-03-01 - 2023-09-15,2023-09-11,16.6,15.32,2023-03-01 - 2023-09-15,2023-09-14,22.0,24.0,19.5,16.0,2100.0,9310.67,1551.78,27836.71
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,4.59,-0.24,-11.5,2023-03-01 - 2023-09-15,2023-09-15,49.5,48.5,2023-03-01 - 2023-09-15,2023-09-08,51.2,109.0,97.52,51.2,41.14,247.96,41.33,-113863.25
FCS002-02,FISH- FRESH SALMON WHOLE,0.0,0.09,2.5,2021-09-01 - 2023-09-15,2022-06-16,24.0,24.0,2021-09-01 - 2023-09-15,2022-06-16,26.5,26.5,26.5,26.5,5.1,15.3,2.55,38.25
FCS002-03,FISH- SALMON FRESH PORTION 450-500GM/PKT,1.0,0.29,3.61,,,,,2021-09-01 - 2023-09-15,2022-08-09,11.0,23.0,12.61,9.0,,2882.0,480.33,6706.84
FCS002-04,FISH- SALMON FROZEN  PORTION 450-500GM/PKT,14.0,0.29,3.62,,,,,2023-03-01 - 2023-09-15,2023-09-14,13.8,13.8,9.2,9.1,,328.0,54.67,4665.1
FCS003-01,FISH- SMOKED SALMON SLICED 900-1400gm/PCS,0.0,0.0,0.12,2023-03-01 - 2023-09-15,2023-05-27,28.38,28.38,2023-03-01 - 2023-09-15,2023-05-27,30.0,30.0,30.0,30.0,0.94,0.94,0.16,352.76
FCS003-04,FISH- FROZEN SALMON HEAD (PCS) YU鱼,0.0,0.17,0.3,2023-03-01 - 2023-09-15,2023-07-13,1.5,1.5,2023-03-01 - 2023-09-15,2023-07-13,2.8,2.8,2.8,2.8,10.0,10.0,1.67,394.9
FCS005,FISH- SMOKED SALMON SLICED 100GM/PKT,0.0,0.22,8.0,2021-09-01 - 2023-09-15,2022-11-30,28.0,28.0,2021-09-01 - 2023-09-15,2022-11-16,36.0,36.0,36.0,36.0,1.0,3.0,0.5,24.0
FCS006-01,FISH- SALMON IQF PORTION (50g 2x2kg) 4kg/ctn,0.0,0.06,0.3,,,,,2023-03-01 - 2023-09-15,2023-03-02,6.0,6.0,6.0,6.0,,44.0,7.33,-49.05
FCS006-02,FISH- SALMON IQF BURGER (110g 2x2kg) 4kg/ctn,0.0,-0.43,-1.5,,,,,2021-09-01 - 2023-09-15,2022-07-14,3.5,3.5,3.5,3.5,,88.0,14.67,-132.0
FCS006-04,FISH- SALMON PORTION 80GM/PCS,0.0,0.15,3.5,2021-09-01 - 2023-09-15,2022-07-08,20.5,20.5,2021-09-01 - 2023-09-15,2022-07-08,24.0,24.0,24.0,24.0,9.4,19.4,3.23,67.9
FCS007,FISH- CHILEAN SEABASS FILLET IQF S/ON 3-4KG,2.22,0.15,8.0,2021-09-01 - 2023-09-15,2021-11-30,45.0,45.0,2023-03-01 - 2023-09-15,2023-03-12,58.0,58.0,58.0,58.0,22.6,2.5,0.42,259.7
FCS007-01,FISH- COD STEAK 200-300GM (VACCUM PACK),0.0,0.22,9.42,,,,,2023-03-01 - 2023-09-15,2023-04-19,40.0,40.0,40.0,40.0,,7.98,1.33,15675.76
FCS007-02,"FISH- COD FILLET WHOLE - HEADLESS,TAIL LESS",0.0,0.1,4.98,,,,,2021-09-01 - 2023-09-15,2021-12-10,50.0,50.0,50.0,50.0,,14.6,2.43,72.68
FCS007-05,FISH- TOOTHFISH STEAK 500GM X 20PKT/CTNS,24.0,0.1,2.0,2021-09-01 - 2023-09-15,2021-12-07,18.0,18.0,2021-09-01 - 2023-09-15,2021-12-07,20.0,22.0,20.0,20.0,4.0,34.0,5.67,72.0
FCU001,FISH- CUTTLEFISH 5kg/pkt,5.0,0.04,0.2,2023-03-01 - 2023-09-15,2023-09-15,5.1,5.1,2023-03-01 - 2023-09-15,2023-09-14,7.25,7.5,5.3,5.3,6350.0,102485.0,17080.83,365702.2
FCU002,FISH- BABY CUTTLEFISH 12X1KG/CTNS,0.0,0.18,1.8,2023-03-01 - 2023-09-15,2023-07-04,8.5,8.2,2023-03-01 - 2023-09-15,2023-07-21,10.5,11.0,10.0,8.8,1100.0,10709.0,1784.83,35318.6
FCU002-02,FISH- BABY CUTTLEFISH 60GM-UP 10X1KG/CTNS,2.0,0.06,0.5,2023-03-01 - 2023-09-15,2023-08-10,7.0,7.0,2023-03-01 - 2023-09-15,2023-06-20,10.5,11.0,10.0,8.7,302.0,1902.0,317.0,2817.2
FCU002-03,FISH- BABY CUTTLEFISH 60GM UP1kgX10pkt,0.0,0.08,0.7,2021-09-01 - 2023-09-15,2022-07-09,8.2,6.8,2021-09-01 - 2023-09-15,2022-07-29,9.0,10.0,8.5,7.0,415.0,1531.0,255.17,1209.6
FCU002-03-01,FISH- BABY CUTTLEFISH 60/80 500GMX12PKT/CTNS,54.0,0.18,1.4,2023-03-01 - 2023-09-15,2023-09-06,6.4,6.4,2023-03-01 - 2023-09-15,2023-09-14,8.0,11.0,7.0,7.0,390.0,3355.0,559.17,13602.2
FGR001,FISH- GROUPER 200/300gm 15kg/ctn,0.0,-1.0,-2.5,,,,,2021-09-01 - 2023-09-15,2022-10-03,6.0,6.0,2.5,2.5,,490.0,81.67,-1120.0
FGR001-01,FISH- GROUPER 6-8pcs 2kgX 5pkt,0.0,0.21,0.8,2021-09-01 - 2023-09-15,2022-03-05,3.2,3.0,2021-09-01 - 2023-09-15,2022-03-29,3.8,4.5,3.8,3.2,910.0,5044.0,840.67,3648.0
fgr001-02,FISH- GROUPER 8-10pcs 2kgX 5pkt,143.0,0.13,0.5,2023-03-01 - 2023-09-15,2023-07-22,3.0,3.0,2023-03-01 - 2023-09-15,2023-08-02,3.8,4.5,3.8,3.5,250.0,442.0,73.67,1703.6
FGR002,FISH- FLOWER GROUPER 130/200 15KG/CTNS,0.0,0.16,0.7,,,,,2021-09-01 - 2023-09-15,2021-09-02,4.5,4.5,4.5,4.5,,15.0,2.5,10.5
FGR003,FISH- FLOWER GROUPER 200/300 12KG/CTNS,0.0,0.07,0.3,,,,,2021-09-01 - 2023-09-15,2022-10-04,4.5,5.0,4.5,4.5,,1145.0,190.83,556.0
FGR004,FISH- FRESH FLOWER GROUPER,0.0,0.23,3.25,2023-03-01 - 2023-09-15,2023-07-07,10.5,9.0,2023-03-01 - 2023-09-15,2023-07-07,14.0,14.0,14.0,14.0,182.6,217.7,36.28,5564.83
FHG001,FISH- GREEN NEEDLE,0.0,0.02,0.2,2023-03-01 - 2023-09-15,2023-07-05,8.0,8.0,2023-03-01 - 2023-09-15,2023-07-06,8.2,8.2,8.2,8.2,4.0,356.0,59.33,71.2
FHS004,FISH- HAMACHI KAMA (120G),0.0,0.1,2.0,2021-09-01 - 2023-09-15,2021-12-18,18.0,18.0,2021-09-01 - 2023-09-15,2022-01-25,20.0,40.77,20.0,19.0,153.5,1613.62,268.94,11034.72
FHS004-02,FISH- YELLOWTAIL COLLAR,0.0,0.13,4.0,2023-03-01 - 2023-09-15,2023-04-25,26.0,26.0,2023-03-01 - 2023-09-15,2023-04-25,30.0,30.0,30.0,30.0,10.0,10.0,1.67,80.0
FKE002,FISH- FRESH KEMBONG,0.0,0.06,0.5,2021-09-01 - 2023-09-15,2021-09-30,7.5,7.5,2021-09-01 - 2023-09-15,2021-09-30,8.0,8.0,8.0,8.0,5.0,10.0,1.67,5.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,136.0,-0.03,-0.1,2023-03-01 - 2023-09-15,2023-08-29,3.3,3.3,2023-03-01 - 2023-09-15,2023-09-13,4.0,4.5,3.5,3.1,3150.0,25202.0,4200.33,-1257.2
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,0.0,0.22,0.8,2021-09-01 - 2023-09-15,2022-09-06,2.8,2.8,2021-09-01 - 2023-09-15,2022-11-08,3.54,4.5,3.6,3.2,120.0,232.0,38.67,181.6
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,4.0,0.31,1.05,2021-09-01 - 2023-09-15,2023-01-27,2.8,2.3,2023-03-01 - 2023-09-15,2023-04-06,3.5,4.0,4.0,3.5,33800.0,72.0,12.0,18031.6
FKU005,FISH- KUNING 21-25pcs 1kgX10pkt,30.0,0.2,0.7,2023-03-01 - 2023-09-15,2023-07-24,3.2,2.6,2023-03-01 - 2023-09-15,2023-08-26,3.5,3.8,3.5,3.4,850.0,1090.0,181.67,685.0
FKU006-02,FISH- KUNING 21-25pcs 1kgX10pkt,0.0,0.16,0.6,2023-03-01 - 2023-09-15,2023-04-11,3.2,3.2,2023-03-01 - 2023-09-15,2023-06-19,3.8,3.8,3.8,3.5,50.0,190.0,31.67,102.0
FLE001,FISH- LEATHER 200-300,0.0,0.02,0.2,2023-03-01 - 2023-09-15,2023-03-14,9.0,9.0,2023-03-01 - 2023-09-15,2023-05-20,11.5,11.5,9.2,9.2,50.0,2400.0,400.0,549.0
FLE003,FISH- LEATHER JACKET 1-2kg 10kg/ctn,40.0,-0.06,-0.5,2023-03-01 - 2023-09-15,2023-08-28,9.0,9.0,2023-03-01 - 2023-09-15,2023-08-27,9.2,9.2,9.2,7.7,150.0,8860.0,1476.67,-13412.0
FLE006,FISH- LEATHER JACKET 40-100gm 10kg/ctn,0.0,0.18,2.0,2023-03-01 - 2023-09-15,2023-04-08,9.0,9.0,2023-03-01 - 2023-09-15,2023-04-08,11.5,11.8,11.5,11.3,50.0,50.0,8.33,914.0
FMI001-01,FISH- MILK FISH,108.8,0.13,0.63,2023-03-01 - 2023-09-15,2023-04-24,4.25,4.25,2023-03-01 - 2023-09-15,2023-06-27,4.8,5.0,5.0,4.5,3080.0,11701.2,1950.2,13567.15
FMI001-02,FISH- MILK FISH BELLY 250-300GM/PKT,0.0,0.13,1.0,,,,,2021-09-01 - 2023-09-15,2022-01-02,7.5,7.5,7.5,7.5,,139.0,23.17,139.0
FMI001-03,FISH- MILK FISH STRIPS 300GM/PKT,18.0,0.16,1.1,2023-03-01 - 2023-09-15,2023-07-18,5.9,5.9,2023-03-01 - 2023-09-15,2023-08-29,7.0,9.07,7.0,6.5,30.0,358.0,59.67,396.52
FPA001,FISH- PARROT FISH,0.0,0.18,2.0,2021-09-01 - 2023-09-15,2021-12-16,9.0,9.0,2021-09-01 - 2023-09-15,2021-12-16,11.0,11.0,11.0,10.0,31.1,92.2,15.37,182.2
FPD001,FISH- PACIFIC DORY 10X1kg/ctn,0.0,0.08,0.31,,,,,2021-09-01 - 2023-09-15,2022-07-06,5.1,11.12,3.67,3.4,,30558.0,5093.0,7645.42
FPD001-01,FISH- PACIFIC DORY 6KG/CTNS **GREY/BLACK**,55.0,0.02,0.47,2021-09-01 - 2023-09-15,2021-12-13,23.73,23.73,2023-03-01 - 2023-09-15,2023-07-26,30.0,30.0,24.2,24.2,300.0,270.0,45.0,1714.56
FPD001-02,FISH- PACIFIC DORY 2PCS/PKT,2.0,0.09,0.2,,,,,2021-09-01 - 2023-09-15,2022-02-28,2.2,4.3,2.2,2.2,,802.0,133.67,677.0
FPD001-03,FISH- PACIFIC DORY 300-400GM (6KG/5KG NET) **ORANGE**,0.0,0.06,0.9,,,,,2021-09-01 - 2023-09-15,2021-11-20,29.5,29.5,14.0,14.0,,7866.0,1311.0,8725.9
FPT001,FISH- FROZEN PRADISE THREADFIN STEAK 3/5,0.0,0.02,0.1,,,,,2021-09-01 - 2023-09-15,2022-09-29,4.1,4.5,4.1,4.1,,170.0,28.33,29.0
FRESHPORK,FRESH PORK,0.0,0.19,2.75,2021-09-01 - 2023-09-15,2022-01-25,10.0,5.0,2021-09-01 - 2023-09-15,2022-01-26,12.5,16.25,13.75,6.25,15.4,61.6,10.27,192.4
FRG002,FISH- RED SNAPPER FISH TAIL,0.0,0.04,0.7,2023-03-01 - 2023-09-15,2023-09-10,18.8,17.5,2023-03-01 - 2023-09-15,2023-09-10,20.0,20.0,19.5,18.5,147.8,286.2,47.7,3.77
FRG003,FISH- RED GORLY 4-6pcs 2kgX5pkt,0.0,0.09,0.3,2021-09-01 - 2023-09-15,2022-03-23,2.8,2.8,2021-09-01 - 2023-09-15,2022-03-23,3.3,3.8,3.3,3.2,338.7,2067.7,344.62,726.76
FRG004,FISH- SEA BREAM (ANGOLI) 4-6pcs 2kgX5pkt,0.0,-0.06,-0.2,2023-03-01 - 2023-09-15,2023-06-13,3.3,3.3,2023-03-01 - 2023-09-15,2023-06-14,4.0,4.0,4.0,3.3,258.0,3106.0,517.67,-12984.0
FRG005,FISH- RED GORLY 8-10pcs 2kgX5pkt/ctn,153.0,0.18,0.7,2023-03-01 - 2023-09-15,2023-07-22,3.1,3.1,2023-03-01 - 2023-09-15,2023-09-14,4.0,4.0,4.0,3.5,502.0,2693.0,448.83,1692.8
FRM001,FISH- FRESH ANGKOLI FISH,0.0,0.25,3.0,2023-03-01 - 2023-09-15,2023-09-05,8.5,8.5,2023-03-01 - 2023-09-15,2023-09-05,10.0,10.0,10.0,10.0,3.0,3.0,0.5,49.5
FRO001-02,FISH- ROHU STEAK 13-15PCS,0.0,0.1,0.3,2023-03-01 - 2023-09-15,2023-04-17,2.7,2.7,2023-03-01 - 2023-09-15,2023-04-18,3.0,3.0,3.0,3.0,200.0,200.0,33.33,1068.0
FRO003,FISH- KEE FISH 8-10pcs,0.0,0.27,0.8,,,,,2023-03-01 - 2023-09-15,2023-03-24,3.0,3.0,3.0,3.0,,6.0,1.0,4.8
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,3.8,0.3,4.0,2023-03-01 - 2023-09-15,2023-09-15,9.5,9.5,2023-03-01 - 2023-09-15,2023-09-12,12.5,18.0,13.5,10.5,618.8,1076.4,179.4,7658.65
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,33.12,-0.1,-1.5,2023-03-01 - 2023-09-15,2023-09-13,16.5,16.5,2023-03-01 - 2023-09-15,2023-09-13,18.0,18.9,18.0,18.0,714.57,2071.28,345.21,-5135.65
FRS002,FISH- FRESH RED GROUPER - BIG,0.0,0.22,6.5,2023-03-01 - 2023-09-15,2023-06-02,23.5,23.5,2023-03-01 - 2023-09-15,2023-06-02,35.0,35.0,35.0,35.0,2.2,2.2,0.37,722.9
FRS003,FISH- FRESH RED GROUPER - SMALL,8.4,0.09,2.5,2023-03-01 - 2023-09-15,2023-09-12,25.0,16.99,2023-03-01 - 2023-09-15,2023-09-12,28.0,35.0,28.0,24.0,25.06,111.96,18.66,1995.26
FRS005,FISH- RED SNAPPER FISH,0.0,0.16,3.0,2023-03-01 - 2023-09-15,2023-09-10,16.5,15.0,2023-03-01 - 2023-09-15,2023-09-10,22.0,22.0,22.0,22.0,110.11,163.53,27.26,2672.29
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,0.0,0.1,0.4,2023-03-01 - 2023-09-15,2023-09-02,3.8,3.8,2023-03-01 - 2023-09-15,2023-09-02,4.4,4.8,4.4,4.4,140.0,140.0,23.33,564.0
FSA002-01,FISH- SABA FILLET 5KG/CTNS (35P),0.0,0.02,0.2,2023-03-01 - 2023-09-15,2023-08-31,8.0,8.0,2023-03-01 - 2023-09-15,2023-08-27,8.2,9.5,8.2,8.2,190.0,15810.0,2635.0,3873.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,6.0,0.17,0.88,2023-03-01 - 2023-09-15,2023-06-23,4.26,4.26,2023-03-01 - 2023-09-15,2023-09-09,5.43,9.11,4.84,4.4,150.0,7083.0,1180.5,10074.01
FSB001,FISH- SEABASS FILLET,0.0,0.02,0.2,2021-09-01 - 2023-09-15,2022-05-24,11.5,11.5,2021-09-01 - 2023-09-15,2022-05-24,11.7,11.7,11.7,11.7,40.0,4000.0,666.67,800.0
FSB001-01,FISH- AUST BARRAMUNDI FILLET 500/1000GM 5KG/CTNS,0.0,0.19,2.01,,,,,2021-09-01 - 2023-09-15,2021-09-05,10.5,10.5,10.5,10.5,,30.0,5.0,60.3
FSB001-02,FISH- SEABASS FILLET 230-270GM,0.0,0.25,4.5,2023-03-01 - 2023-09-15,2023-06-06,13.5,13.5,2023-03-01 - 2023-09-15,2023-06-06,18.0,18.0,18.0,18.0,1.8,1.8,0.3,8.1
FSB001-03,FISH- SEABASS FILLET SLICED (FRESH MARKET),0.0,0.13,1.87,2023-03-01 - 2023-09-15,2023-05-31,6.0,6.0,2023-03-01 - 2023-09-15,2023-05-18,15.0,15.0,15.0,15.0,78.1,84.1,14.02,655.04
FSB002,FISH- FRESH SEABASS (PASAR-SG),0.0,0.32,2.8,2023-03-01 - 2023-09-15,2023-09-10,6.0,6.0,2023-03-01 - 2023-09-15,2023-09-10,7.0,8.0,8.0,7.0,18.8,22.5,3.75,210.94
FSB002-01,FISH- FRESH SEABASS 600-700GM,149.49,0.24,2.1,2023-03-01 - 2023-09-15,2023-09-12,6.0,6.0,2023-03-01 - 2023-09-15,2023-09-14,7.5,10.0,8.8,7.0,2099.3,11631.36,1938.56,67739.1
FSB002-02,FISH- FRESH SEABASS 700-800GM (MALAYSIA),0.0,0.11,0.82,2021-09-01 - 2023-09-15,2022-04-07,7.39,5.87,2021-09-01 - 2023-09-15,2022-04-08,7.4,7.5,7.45,7.4,93.1,78.4,13.07,62.77
FSB002-02-01,FISH- FRESH SEABASS 400-500GM,0.0,0.15,1.2,2023-03-01 - 2023-09-15,2023-07-26,6.0,6.0,2023-03-01 - 2023-09-15,2023-07-22,7.5,8.0,8.0,7.5,60.8,136.0,22.67,111.16
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,184.02,0.15,1.22,2023-03-01 - 2023-09-15,2023-09-06,6.0,6.0,2023-03-01 - 2023-09-15,2023-09-14,8.5,9.5,7.8,6.9,1854.5,11877.88,1979.65,48092.9
FSB002-03,FISH- FRESH SEABASS 500-600GM,248.74,0.23,2.0,2023-03-01 - 2023-09-15,2023-09-15,6.2,6.2,2023-03-01 - 2023-09-15,2023-09-14,8.5,9.0,8.8,7.0,4818.2,8212.27,1368.71,64745.15
FSB002-03-01,FISH- FRESH SEABASS 900-1000GM,0.0,0.28,2.35,2023-03-01 - 2023-09-15,2023-09-06,6.0,6.0,2023-03-01 - 2023-09-15,2023-09-06,9.0,9.0,9.0,9.0,12.4,12.4,2.07,98.02
FSB002-04,FISH- FRESH SEABASS 400-500GM - BUTTERFLY @ BACK,0.0,0.08,0.7,2021-09-01 - 2023-09-15,2021-10-17,8.3,8.3,2021-09-01 - 2023-09-15,2021-10-17,9.0,9.0,9.0,9.0,74.3,83.4,13.9,58.38
FSB002-04-01,FISH- FRESH SEABASS 700-800GM - BUTTERFLY @ BACK,0.0,0.24,2.2,2021-09-01 - 2023-09-15,2021-09-22,5.3,5.3,2021-09-01 - 2023-09-15,2021-09-26,6.9,9.0,9.0,6.9,48.0,22.12,3.69,31.61
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,89.04,0.2,1.67,2023-03-01 - 2023-09-15,2023-09-12,6.3,6.3,2023-03-01 - 2023-09-15,2023-09-14,8.47,9.3,9.3,7.0,913.8,4457.99,743.0,20229.19
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,60.7,0.18,1.57,2023-03-01 - 2023-09-15,2023-07-12,6.76,6.76,2023-03-01 - 2023-09-15,2023-09-11,8.5,9.3,8.5,7.8,283.5,3187.0,531.17,20391.86
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,80.13,0.2,1.72,2023-03-01 - 2023-09-15,2023-09-15,6.2,6.2,2023-03-01 - 2023-09-15,2023-09-14,8.28,9.3,8.3,7.6,4062.2,17423.34,2903.89,90400.12
FSB004,FISH- SEABASS STEAK,205.0,-0.63,-2.2,,,,,2023-03-01 - 2023-09-15,2023-03-26,3.5,3.5,3.5,3.5,,25.0,4.17,-7507.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,66.0,0.15,0.61,2023-03-01 - 2023-09-15,2023-08-12,3.34,3.34,2023-03-01 - 2023-09-15,2023-09-08,4.5,6.94,5.32,3.5,187.0,1886.0,314.33,5865.25
FSE001,FISH- COD FISH,34.7,0.06,2.5,2023-03-01 - 2023-09-15,2023-07-17,42.5,42.5,2023-03-01 - 2023-09-15,2023-08-24,55.0,55.0,45.0,45.0,47.5,20.8,3.47,65.0
FSE002,"FISH- COD FISH WHOLE FISH,,HEADLESS 4-6kg",129.54,0.31,16.3,2021-09-01 - 2023-09-15,2022-03-21,36.7,36.7,2023-03-01 - 2023-09-15,2023-04-20,55.0,55.0,55.0,55.0,364.84,3.0,0.5,411.61
FSF001,FISH- SUTCHI FILLET 170-220gm 6kg (TWIN FISH),0.0,0.12,2.0,2021-09-01 - 2023-09-15,2021-09-20,15.0,15.0,2021-09-01 - 2023-09-15,2022-03-17,17.0,21.0,17.0,17.0,2.0,2393.0,398.83,4798.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2731.0,0.45,2.16,2023-03-01 - 2023-09-15,2023-08-23,2.55,2.55,2023-03-01 - 2023-09-15,2023-08-04,4.8,4.8,4.8,4.8,10300.0,7520.0,1253.33,58834.55
FSF001-03,FISH- SUTCHI FILLET 170-220gm 6kg/ctn (DL 478),0.0,-0.32,-4.5,2023-03-01 - 2023-09-15,2023-08-23,18.5,18.5,2023-03-01 - 2023-09-15,2023-08-24,18.7,18.7,18.7,18.7,3.0,3.0,0.5,-308456.4
FSF001-04,FISH- SUTCHI FILLET 170-220gm 6kg/ctn (TNL),0.0,-0.04,-0.5,2023-03-01 - 2023-09-15,2023-08-05,14.5,14.5,2023-03-01 - 2023-09-15,2023-08-05,14.8,14.8,14.8,14.8,90.0,90.0,15.0,11.5
FSF001-05,FISH- SUTCHI FILLET 170-220gm (TWIN FISH/BIG FISH) 1kgX10kg/ctn,0.0,0.28,1.1,2021-09-01 - 2023-09-15,2021-10-28,2.8,2.8,2021-09-01 - 2023-09-15,2022-08-17,3.0,4.0,3.9,2.9,20.0,27506.0,4584.33,29231.2
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,644.0,0.05,0.82,2023-03-01 - 2023-09-15,2023-05-20,14.18,14.18,2023-03-01 - 2023-09-15,2023-09-14,17.5,25.0,16.5,15.5,8502.0,48088.0,8014.67,-143424.5
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,3053.0,0.36,1.5,2023-03-01 - 2023-09-15,2023-03-24,2.7,2.7,2023-03-01 - 2023-09-15,2023-09-13,4.8,5.74,4.8,3.0,5000.0,25830.0,4305.0,-231178.0
FSF0010-04,FISH- SUTCHI CUBE 25-35GM 6kg/ctn (TWIN) DL 478,581.0,0.13,1.96,2023-03-01 - 2023-09-15,2023-09-05,12.49,12.49,2023-03-01 - 2023-09-15,2023-09-14,20.97,38.0,15.5,13.0,4340.0,38877.0,6479.5,472904.92
FSF0010-06,FISH- SUTCHI CUBE 25-35gm (BIG FISH) 10X1kg/ctn,2140.0,0.49,2.34,2023-03-01 - 2023-09-15,2023-08-01,2.37,2.37,2023-03-01 - 2023-09-15,2023-09-13,4.8,5.0,4.8,3.8,4000.0,30410.0,5068.33,319826.45
FSF0011,FISH- SUTCHI FILLET **SKIN ON** 200-300gm 6kg/ctn,0.0,0.52,15.58,2021-09-01 - 2023-09-15,2023-01-26,14.42,14.42,2023-03-01 - 2023-09-15,2023-08-28,27.0,30.0,30.0,22.0,200.0,632.0,105.33,9847.24
FSF0012,FISH- SUTCHI FILLET **SKIN ON** 400-500gm 6kg/ctn,891.0,0.5,15.09,2023-03-01 - 2023-09-15,2023-05-05,14.5,14.5,2023-03-01 - 2023-09-15,2023-09-14,29.51,30.0,30.0,18.0,3000.0,7892.0,1315.33,117788.92
FSF0020,FISH- FISH- SHARK FIN 250gm/pkt,0.0,-0.13,-2.0,2021-09-01 - 2023-09-15,2022-04-11,14.0,14.0,2023-03-01 - 2023-09-15,2023-04-29,18.0,18.0,18.0,18.0,60.0,6.0,1.0,14564.0
