date,customer_code,customer_name,item_code,description,quantity,currency,selling_price,document_no,total,latest_purchase_price,median_price,avg_price,min_price,max_price,latest_profit_per_uom,median_profit_per_uom,avg_profit_per_uom,max_profit_per_uom,min_profit_per_uom,latest_total_profit,median_total_profit,avg_total_profit,max_total_profit,min_total_profit,latest_pc1,median_pc1,avg_pc1,max_pc1,min_pc1
2022-10-27,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22219188,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-27,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22219189,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-27,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22219190,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-27,UCY0112,YY MEISHI PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,10.0,22219216,100.0,11.5,11.5,11.5,11.5,11.5,-1.5,-1.5,-1.5,-1.5,-1.5,-15.0,-15.0,-15.0,-15.0,-15.0,-0.15,-0.15,-0.15,-0.15,-0.15
2022-10-27,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,6.0,SGD,9.5,22219220,57.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-12.0,-12.0,-12.0,-12.0,-12.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-27,UCQ0013,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22219221,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-27,UCS0279,SHU XIANG FANG,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,1.0,SGD,9.0,22219222,9.0,11.5,11.5,11.5,11.5,11.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778
2022-10-24,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,7.5,22219386,37.5,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-25,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,20.0,SGD,7.5,22219389,150.0,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-80.0,-80.0,-80.0,-80.0,-80.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-26,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,8.0,SGD,7.5,22219443,60.0,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-32.0,-32.0,-32.0,-32.0,-32.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-27,UCA0099,ANG'S FAMILY FOOD ENTERPRISE PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,10.5,22219463,105.0,11.5,11.5,11.5,11.5,11.5,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523
2022-10-28,UCY0053,YUNXIN PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,8.0,22219640,80.0,11.5,11.5,11.5,11.5,11.5,-3.5,-3.5,-3.5,-3.5,-3.5,-35.0,-35.0,-35.0,-35.0,-35.0,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375
2022-10-28,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22219645,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22219646,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCY0132,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22219647,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22219648,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22219649,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,8.0,SGD,9.5,22219655,76.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-16.0,-16.0,-16.0,-16.0,-16.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCQ0013,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22219690,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCK0101,KUAI LE LAO JIA,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22219700,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCO0080,OPULENTIME ENTERPRISE PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22219705,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCL0157,LI JI CHUAN CHUAN XIANGG PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2.0,SGD,9.5,22220056,19.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,-4.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,8.0,SGD,9.5,22220073,76.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-16.0,-16.0,-16.0,-16.0,-16.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCQ0013,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22220074,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCY0112,YY MEISHI PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,10.0,22220078,100.0,11.5,11.5,11.5,11.5,11.5,-1.5,-1.5,-1.5,-1.5,-1.5,-15.0,-15.0,-15.0,-15.0,-15.0,-0.15,-0.15,-0.15,-0.15,-0.15
2022-10-29,UCY0132,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22220093,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22220094,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220095,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2.0,SGD,9.5,22220096,19.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,-4.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-29,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22220097,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220414,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCS0279,SHU XIANG FANG,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2.0,SGD,9.0,22220422,18.0,11.5,11.5,11.5,11.5,11.5,-2.5,-2.5,-2.5,-2.5,-2.5,-5.0,-5.0,-5.0,-5.0,-5.0,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778
2022-10-30,UCY0132,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22220432,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220439,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22220441,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220446,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCY0053,YUNXIN PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,8.0,22220451,80.0,11.5,11.5,11.5,11.5,11.5,-3.5,-3.5,-3.5,-3.5,-3.5,-35.0,-35.0,-35.0,-35.0,-35.0,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375
2022-10-30,UCO0080,OPULENTIME ENTERPRISE PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22220469,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCQ0013,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22220473,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-30,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,6.0,SGD,9.5,22220474,57.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-12.0,-12.0,-12.0,-12.0,-12.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-28,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,14.0,SGD,7.5,22220594,105.0,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-56.0,-56.0,-56.0,-56.0,-56.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-27,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,24.0,SGD,7.5,22220596,180.0,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-96.0,-96.0,-96.0,-96.0,-96.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-29,UCT0127,T&L INDUSTRIES PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,7.5,22220607,75.0,11.5,11.5,11.5,11.5,11.5,-4.0,-4.0,-4.0,-4.0,-4.0,-40.0,-40.0,-40.0,-40.0,-40.0,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333,-0.5333333333333333
2022-10-31,UCY0112,YY MEISHI PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,10.0,22220725,100.0,11.5,11.5,11.5,11.5,11.5,-1.5,-1.5,-1.5,-1.5,-1.5,-15.0,-15.0,-15.0,-15.0,-15.0,-0.15,-0.15,-0.15,-0.15,-0.15
2022-10-31,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220751,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22220752,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22220753,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22220754,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,8.0,SGD,9.5,22220807,76.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-16.0,-16.0,-16.0,-16.0,-16.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCQ0013,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22220808,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-10-31,UCO0080,OPULENTIME ENTERPRISE PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22220817,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCY0132,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22221117,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,10.0,SGD,9.5,22221118,95.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-20.0,-20.0,-20.0,-20.0,-20.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2.0,SGD,9.5,22221119,19.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,-4.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22221120,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22221121,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-01,UCF0157,FOOD ESSENCE PRIVATE LIMITED,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,11.0,22221122,33.0,11.5,11.5,11.5,11.5,11.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.5,-1.5,-1.5,-1.5,-1.5,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456
2022-11-01,UCQ0029,QM JIANGHU PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,8.0,SGD,9.5,22221176,76.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-16.0,-16.0,-16.0,-16.0,-16.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-02,UCY0118,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22221544,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-02,UCY0105,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,6.0,SGD,9.5,22221545,57.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-12.0,-12.0,-12.0,-12.0,-12.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-02,UCY0106,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,5.0,SGD,9.5,22221546,47.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0,-10.0,-10.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-02,UCY0132,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,4.0,SGD,9.5,22221547,38.0,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
2022-11-02,UCY0110,YGF FOOD CONCEPTS PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,3.0,SGD,9.5,22221548,28.5,11.5,11.5,11.5,11.5,11.5,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367
